,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
439,HR4259,To allow Haskell Indian Nations University and the Southwestern Indian Polytechnic Institute each to conduct a demonstration project to test the feasibility and desirability of new personnel management policies and procedures and for other purposes.,Haskell Indian Nations University and Southwestern Indian PolytechnicInstitute Administrative Systems Act of 1998,R,1998-07-16,,,2,2,0,0,Minorities,Haskell Indian Nations University and Southwestern Indian Polytechnic Institute Administrative Systems Act of 1998 - Allows the Haskell Indian Nations University in Lawrence Kansas and the Southwestern Indian Polytechnic Institute in Albuquerque New Mexico to each conduct a five-year demonstration project to determine whether specified changes in personnel management policies or procedures would result in improved personnel management. Provides that actions under the project shall not be ...,27,1
440,HRES573,Providing for consideration of the bill (H.R. 4570) to provide for certain boundary adjustments and conveyances involving public lands to establish and improve the management of certain heritage areas historic areas National Parks wild and scenic rivers and national trails to protect communities by reducing hazardous fuels levels on public lands and for other purposes.,,R,1998-10-05,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.R. 4570 (providing certain public land boundary adjustments and conveyances establishing and revising the management of certain heritage areas historic areas national parks wild and scenic rivers and national trails and reducing hazardous fuels levels on public lands).,8,1
441,HR4570,To provide for certain boundary adjustments and conveyances involving public lands to establish and improve the management of certain heritage areas historic areas National Parks wild and scenic rivers and national trails to protect communities by reducing hazardous fuels levels on public lands and for other purposes.,Omnibus National Parks and Public Lands Act of 1998,R,1998-09-15,,,0,0,0,0,Public lands and natural resources,TABLE OF CONTENTS: Title I: Boundary Adjustments and Related Conveyances Title II: Other Land Conveyances and Management Subtitle A: Southern Nevada Public Land Management Subtitle B: Conveyance of Canyon Ferry Reservoir Properties Subtitle C: Conveyance of National Forest Lands for Public School Purposes Subtitle D: Other Conveyances Title III: Heritage Areas Subtitle A: Delaware and Lehigh National Heritage Corridor of Pennsylvania Subtitle B: Automobile National Heritage Area of Michigan S...,14,1
442,HRES579,Waiving points of order against the conference report to accompany the bill (H.R. 4104) making appropriations for the Treasury Department the United States Postal Service the Executive Office of the President and certain Independent Agencies for the fiscal year ending September 30 1999 and for other purposes.,,R,1998-10-07,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on H.R. 4104 (making appropriations for the Department of the Treasury U.S. Postal Service Executive Office of the President and certain independent agencies).,8,1
443,HR4616,"To designate the United States Post Office located at 3813 Main Street in East Chicago Indiana as the ""Corporal Harold Gomez Post Office"".",,D,1998-09-23,,,9,6,3,0,Commemorations,Designates the U.S. Post Office located at 3813 Main Street in East Chicago Indiana as the Corporal Harold Gomez Post Office.,9,1
444,HR2348,"To redesignate the Federal building located at 701 South Santa Fe Avenue in Compton California and known as the Compton Main Post Office as the ""Mervyn Dymally Post Office Building"".",,D,1997-07-31,,,86,24,62,0,Commemorations,Redesignates the Federal building located at 701 South Santa Fe Avenue in Compton California known as the Compton Main Post Office as the Mervyn Dymally Post Office Building.,10,1
445,HRES581,Authorizing and directing the Committee on the Judiciary to investigate whether sufficient grounds exist for the impeachment of William Jefferson Clinton President of the United States.,,R,1998-10-07,,,0,0,0,0,Congress,Authorizes the House Committee on the Judiciary acting as a whole or by any subcommittee thereof appointed by the chairman for the purposes hereof and in accordance with the rules of the Committee to investigate fully and completely whether sufficient grounds exist for the House to exercise its constitutional power to impeach President Clinton. Requires the Committee to report to the House such resolutions articles of impeachment or other recommendations as it deems proper.,14,2
446,HRES584,Further providing for consideration of the bill (H.R. 4274) making appropriations for the Department of Labor Health and Human Services and Education and related agencies for the fiscal year ending September 30 1999 and for other purposes.,,R,1998-10-08,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the further consideration of H.R. 4274 (Departments of Labor Health and Human Services and Education and related agencies appropriations).,14,4
447,HR4274,Making appropriations for the Departments of Labor Health and Human Services and Education and related agencies for the fiscal year ending September 30 1999 and for other purposes.,Departments of Labor Health and Human Services and Education and Related Agencies Appropriations Act 1999,R,1998-07-20,,,0,0,0,0,Economics and public finance,TABLE OF CONTENTS: Title I: Department of Labor Title II: Department of Health and Human Services Title III: Department of Education Title IV: Related Agencies Title V: General Provisions Title VI: Child Protection Act of 1998 Title VII: Miscellaneous Provisions Departments of Labor Health and Human Services and Education and Related Agencies Appropriations Act 1999 - Title I: Department of Labor - Department of Labor Appropriations Act 1999 - Makes appropriations for FY 1999 to the Depa...,20,1
448,HRES565,Expressing the sense of the House of Representatives regarding the importance of mammograms and biopsies in the fight against breast cancer.,,R,1998-10-01,,,162,88,73,1,Health,Expresses the sense of the House of Representatives regarding breast cancer mammograms biopsies and related awareness availability and research.,8,1
449,HCONRES331,Expressing the sense of Congress concerning the inadequacy of sewage infrastructure facilities in Tijuana Mexico.,,R,1998-10-01,,,1,0,1,0,International affairs,Expresses the sense of the Congress that: (1) if the Government of Mexico does not take actions to recognize and mitigate the inadequacy of sewage infrastructure facilities in Mexico and the adverse environmental and economic impacts of sewage from Mexico on U.S. cities the United States should review its obligations with Mexico under treaties and other international agreements and take actions to ensure that the Government of Mexico shares in the burdens caused by its sewage infrastructure ...,9,1
450,HRES557,Expressing support for U. S. government efforts to identify Holocaust-era assets urging the restitution of individual and communal property and for other purposes.,,D,1998-09-28,,,32,10,21,0,Finance and financial sector,Recognizes the great responsibility which the United States has to Holocaust survivors and their families many of whom are American citizens to continue to treat the issue of Holocaust-era assets as a high priority and to encourage other governments to do the same. Commends: (1) U.S. Government agencies for their untiring efforts and for the example they have set including the publication of the May 1997 and June 1998 reports on U.S. and Allied Efforts to Recover or Restore Gold and Other ...,11,1
